Iter Energy Num_walker Shift
676 -13.153846153846153 542 -7.0 
677 -13.113207547169813 543 -7.0 
678 -13.150943396226417 548 -7.0 
679 -13.264150943396226 552 -7.0 
680 -13.30188679245283 555 -7.0 
681 -13.296296296296298 560 -7.0 
682 -13.296296296296298 559 -7.0 
683 -13.181818181818182 562 -7.0 
684 -13.254545454545454 568 -7.0 
685 -13.363636363636363 570 -7.0 
686 -13.47272727272727 575 -7.0 
687 -13.545454545454545 580 -7.0 
688 -13.690909090909091 585 -7.0 
689 -13.526315789473683 591 -7.0 
690 -13.631578947368421 594 -7.0 
691 -13.701754385964911 597 -7.0 
692 -13.666666666666664 600 -7.0 
693 -13.586206896551726 605 -7.0 
694 -13.655172413793105 613 -7.0 
695 -13.724137931034484 616 -7.0 
696 -13.689655172413792 621 -7.0 
697 -13.689655172413792 624 -7.0 
698 -13.5 630 -7.0 
699 -13.5 633 -7.0 
700 -13.533333333333333 639 -7.0 
701 -13.459016393442623 642 -7.0 
702 -13.19047619047619 650 -7.0 
703 -13.061538461538461 662 -7.0 
704 -13.03076923076923 663 -7.0 
705 -13.092307692307692 669 -7.0 
706 -13.123076923076923 674 -7.0 
707 -13.184615384615384 681 -7.0 
708 -13.215384615384615 688 -7.0 
709 -13.276923076923078 691 -7.0 
710 -13.307692307692308 693 -7.0 
711 -13.276923076923078 700 -7.0 
712 -13.212121212121211 703 -7.0 
713 -13.212121212121211 708 -7.0 
714 -13.212121212121211 714 -7.0 
715 -13.212121212121211 717 -7.0 
716 -13.181818181818182 718 -7.0 
717 -13.212121212121211 723 -7.0 
718 -13.24242424242424 730 -7.0 
719 -13.149253731343283 733 -7.0 
720 -13.23880597014925 735 -7.0 
721 -13.23880597014925 738 -7.0 
722 -13.028985507246375 744 -7.0 
723 -13.0 748 -7.0 
724 -12.971014492753623 750 -7.0 
725 -12.774647887323942 754 -7.0 
726 -12.774647887323942 752 -7.0 
727 -12.830985915492958 757 -7.0 
728 -12.802816901408452 759 -7.0 
729 -12.859154929577464 769 -7.0 
730 -12.859154929577464 773 -7.0 
731 -12.833333333333336 783 -7.0 
732 -12.88888888888889 790 -7.0 
733 -12.88888888888889 789 -7.0 
734 -12.808219178082192 793 -7.0 
735 -12.890410958904111 796 -7.0 
736 -13.082191780821917 808 -7.0 
737 -13.136986301369863 816 -7.0 
738 -12.946666666666667 823 -7.0 
739 -13.026666666666667 830 -7.0 
740 -13.08 834 -7.0 
741 -13.105263157894736 845 -7.0 
742 -13.105263157894735 850 -7.0 
743 -12.924050632911394 859 -7.0 
744 -12.82716049382716 864 -7.0 
745 -12.75609756097561 867 -7.0 
746 -12.759036144578314 875 -7.0 
747 -12.83132530120482 886 -7.0 
748 -12.903614457831324 894 -7.0 
749 -12.97590361445783 908 -7.0 
750 -12.904761904761905 908 -7.0 
751 -12.882352941176471 913 -7.0 
752 -12.813953488372091 917 -7.0 
753 -12.86046511627907 920 -7.0 
754 -12.86046511627907 928 -7.0 
755 -12.885057471264368 934 -7.0 
756 -12.931034482758621 938 -7.0 
757 -12.886363636363637 942 -7.0 
758 -12.886363636363637 943 -7.0 
759 -12.865168539325843 949 -7.0 
760 -12.78021978021978 958 -7.0 
761 -12.824175824175823 967 -7.0 
762 -12.702127659574469 971 -7.0 
763 -12.663157894736845 974 -7.0 
764 -12.663157894736845 976 -7.0 
765 -12.54639175257732 984 -7.0 
766 -12.510204081632656 995 -7.0 
767 -12.510204081632654 1002 -7.0 
768 -12.510204081632654 1012 -7.0 
769 -12.454545454545455 1022 -7.0 
770 -12.515151515151516 1027 -7.0 
771 -12.535353535353536 1031 -7.855426257526096 
772 -12.636363636363637 1042 -7.855426257526096 
773 -12.579999999999998 1051 -7.855426257526096 
774 -12.540000000000001 1050 -7.855426257526096 
775 -12.509803921568627 1060 -7.855426257526096 
776 -12.514563106796114 1060 -8.48796580107719 
777 -12.48076923076923 1065 -8.48796580107719 
778 -12.46153846153846 1063 -8.48796580107719 
779 -12.41509433962264 1068 -8.48796580107719 
780 -12.471698113207546 1076 -8.48796580107719 
781 -12.476635514018692 1083 -8.787596873389527 
782 -12.407407407407407 1082 -8.787596873389527 
783 -12.407407407407407 1085 -8.787596873389527 
784 -12.412844036697248 1099 -8.787596873389527 
785 -12.412844036697248 1094 -8.787596873389527 
786 -12.467889908256883 1099 -9.119401718593462 
787 -12.52727272727273 1111 -9.119401718593462 
788 -12.50909090909091 1121 -9.119401718593462 
